"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!White alone","Margin of Error!!Total!!White alone","Estimate!!Total!!Black or African American alone","Margin of Error!!Total!!Black or African American alone","Estimate!!Total!!American Indian and Alaska Native alone","Margin of Error!!Total!!American Indian and Alaska Native alone","Estimate!!Total!!Asian alone","Margin of Error!!Total!!Asian alone","Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total!!Some other race alone","Margin of Error!!Total!!Some other race alone","Estimate!!Total!!Two or more races","Margin of Error!!Total!!Two or more races","Estimate!!Total!!Two or more races!!Two races including Some other race","Margin of Error!!Total!!Two or more races!!Two races including Some other race","Estimate!!Total!!Two or more races!!Two races excluding Some other race, and three or more races","Margin of Error!!Total!!Two or more races!!Two races excluding Some other race, and three or more races"
"0500000US10003","New Castle County, Delaware","556779","*****","361425","4362","135042","2368","1322","554","29976","1438","160","190","12864","3729","15990","3444","2008","947","13982","3220"
"0500000US10005","Sussex County, Delaware","215622","*****","177665","1785","25598","1394","923","733","2697","422","0","190","2886","1485","5853","1650","653","671","5200","1475"
"0500000US11001","District of Columbia, District of Columbia","672228","*****","269143","3524","318831","2822","1661","1142","25944","1021","475","358","34797","4077","21377","2579","3583","1304","17794","2019"
"0500000US12001","Alachua County, Florida","259964","*****","182337","904","51528","1338","1124","203","16280","722","136","67","1369","555","7190","1384","457","365","6733","1359"
"0500000US12005","Bay County, Florida","181635","*****","148553","978","20346","929","509","427","4365","721","0","217","888","483","6974","1524","470","358","6504","1494"
"0500000US12009","Brevard County, Florida","568088","*****","471430","2527","57147","3079","1984","819","12952","1152","995","1114","6879","2145","16701","3703","1419","869","15282","3683"
"0500000US12011","Broward County, Florida","1896425","*****","1162981","9205","540465","6065","3816","861","67759","2624","988","379","63647","8732","56769","6343","10491","2880","46278","6429"
"0500000US12015","Charlotte County, Florida","173115","*****","155857","1287","9820","1411","799","553","2183","538","0","217","746","837","3710","1519","832","720","2878","1345"
"0500000US12017","Citrus County, Florida","141058","*****","131809","339","4043","862","331","271","2301","319","0","217","30","56","2544","850","134","151","2410","851"
"0500000US12019","Clay County, Florida","203967","*****","164663","2112","21303","1590","254","206","6792","1272","340","575","2783","1228","7832","2493","2266","1409","5566","1814"
"0500000US12021","Collier County, Florida","357305","*****","319302","1905","25156","1342","725","319","4034","829","0","217","3191","1374","4897","1555","1094","664","3803","1430"
"0500000US12023","Columbia County, Florida","68348","*****","52746","520","12512","972","133","136","832","30","0","217","461","271","1664","1040","324","371","1340","960"
"0500000US12031","Duval County, Florida","913010","*****","557785","3960","270079","3722","1327","560","42063","2311","1121","217","9770","2757","30865","4117","3097","1493","27768","3682"
"0500000US12033","Escambia County, Florida","311003","*****","212859","1646","65122","2738","836","437","7825","1165","296","365","4566","1764","19499","3282","1477","677","18022","3107"
"0500000US12035","Flagler County, Florida","105392","*****","86837","1327","11378","1010","325","311","2360","502","0","217","2196","1140","2296","1120","340","278","1956","1097"
"0500000US12053","Hernando County, Florida","178439","*****","158976","1717","9660","741","160","239","2204","517","121","158","3059","1552","4259","1300","236","292","4023","1289"
"0500000US12055","Highlands County, Florida","99491","*****","78734","2435","9886","1196","142","166","1163","433","0","217","7502","2509","2064","1354","253","286","1811","1303"
"0500000US12057","Hillsborough County, Florida","1349050","*****","945613","9518","223120","5011","3641","1247","52592","2318","875","503","78218","8968","44991","4922","9313","2305","35678","4389"
"0500000US12061","Indian River County, Florida","147919","*****","129463","597","13365","1313","6","16","1862","577","0","217","649","537","2574","1463","146","191","2428","1435"
"0500000US12069","Lake County, Florida","325875","*****","273431","2633","32429","1984","1166","630","5719","1304","0","217","5261","2142","7869","2345","1191","1164","6678","1872"
"0500000US12071","Lee County, Florida","701982","*****","600765","5344","61326","2505","462","231","11120","1392","280","396","14198","4894","13831","3147","2179","1095","11652","2824"
"0500000US12073","Leon County, Florida","286272","*****","177414","1431","88471","1928","673","381","9430","817","101","169","2177","1286","8006","1814","360","341","7646","1741"
"0500000US12081","Manatee County, Florida","363369","*****","313730","1879","33227","1608","174","189","7645","807","56","108","2841","1256","5696","1697","224","285","5472","1658"
"0500000US12083","Marion County, Florida","343254","*****","281114","2339","45593","2123","494","535","5893","699","326","479","3488","1496","6346","2256","632","706","5714","1991"
"0500000US22015","Bossier Parish, Louisiana","125175","*****","90713","1258","27268","1116","634","256","2263","443","0","204","803","538","3494","1393","779","901","2715","1107"
"0500000US22017","Caddo Parish, Louisiana","251460","*****","118429","1489","122475","1389","631","403","3419","292","67","111","2183","1624","4256","1936","1308","1604","2948","1189"
"0500000US22019","Calcasieu Parish, Louisiana","198788","*****","139369","1174","49583","1409","699","442","2868","301","80","132","1490","742","4699","1672","468","440","4231","1588"
"0500000US22033","East Baton Rouge Parish, Louisiana","446753","*****","212567","3004","202021","2970","436","458","15637","630","187","227","8190","3222","7715","3145","63","108","7652","3168"
"0500000US22045","Iberia Parish, Louisiana","74103","*****","45514","598","22322","1464","0","204","2467","204","0","204","1200","567","2600","1469","0","204","2600","1469"
"0500000US22051","Jefferson Parish, Louisiana","436275","*****","278251","3921","114760","2377","1134","499","18491","784","50","85","11952","3069","11637","3069","1613","748","10024","2891"
"0500000US22055","Lafayette Parish, Louisiana","240098","*****","167409","1238","61935","1182","614","421","4746","159","0","204","2091","1429","3303","1377","433","444","2870","1238"
"0500000US22057","Lafourche Parish, Louisiana","98325","*****","77902","1012","13311","628","2285","734","748","304","0","204","1346","1056","2733","1265","50","84","2683","1235"
"0500000US22071","Orleans Parish, Louisiana","389617","*****","134004","1541","230722","1626","828","412","12136","549","120","158","4995","1327","6812","1711","987","1018","5825","1437"
"0500000US22073","Ouachita Parish, Louisiana","156761","*****","93525","793","59284","681","309","258","1452","397","0","204","637","538","1554","770","512","449","1042","637"
"0500000US22079","Rapides Parish, Louisiana","132141","*****","84401","520","44107","980","748","637","578","392","0","204","177","196","2130","874","0","204","2130","874"
"0500000US22097","St. Landry Parish, Louisiana","83848","*****","46055","181","35377","1286","0","204","142","177","0","204","695","612","1579","1095","112","125","1467","1086"
"0500000US22103","St. Tammany Parish, Louisiana","250088","*****","209032","1267","29731","1161","813","432","4106","448","0","204","2098","1105","4308","1449","603","539","3705","1401"
"0500000US22105","Tangipahoa Parish, Louisiana","128755","*****","86895","416","38061","1293","181","206","1133","139","0","204","191","197","2294","1324","154","275","2140","1290"
"0500000US22109","Terrebonne Parish, Louisiana","113972","*****","81387","1102","21449","755","6078","999","1385","151","142","238","890","1051","2641","1330","108","171","2533","1308"
"0500000US23001","Androscoggin County, Maine","107233","*****","98649","472","1245","760","36","59","937","173","0","163","834","505","5532","827","145","148","5387","802"
"0500000US23003","Aroostook County, Maine","68628","*****","65371","170","594","159","1303","238","409","138","12","23","38","61","901","341","5","9","896","344"
"0500000US23005","Cumberland County, Maine","289977","*****","267044","815","7510","1285","574","533","5844","1080","0","163","820","649","8185","1895","493","721","7692","1714"
"0500000US23011","Kennebec County, Maine","119980","*****","115200","366","1108","192","1020","481","1116","393","133","189","143","158","1260","609","0","163","1260","609"
"0500000US23019","Penobscot County, Maine","152692","*****","145093","271","1225","292","1392","380","1482","485","105","112","59","60","3336","742","223","229","3113","713"
"0500000US23031","York County, Maine","201169","*****","192849","761","1464","650","516","301","2299","470","59","112","592","545","3390","840","0","163","3390","840"
"0500000US24001","Allegany County, Maryland","72528","*****","63861","342","5766","563","48","55","711","179","58","96","356","416","1728","736","52","103","1676","725"
"0500000US24003","Anne Arundel County, Maryland","564195","*****","421578","2885","92880","3045","1113","608","22534","1381","487","290","7948","2611","17655","3104","1617","974","16038","2831"
"0500000US24005","Baltimore County, Maryland","831128","*****","519527","2747","230467","3103","2595","755","50936","1444","407","127","7453","1992","19743","3475","1944","994","17799","3271"
"0500000US24009","Calvert County, Maryland","90595","*****","74404","296","10782","1187","0","195","1480","323","0","195","199","209","3730","1158","0","195","3730","1158"
"0500000US24013","Carroll County, Maryland","167627","*****","154496","920","5898","571","332","267","3071","512","2","6","1171","785","2657","845","305","269","2352","798"
"0500000US24015","Cecil County, Maryland","102382","*****","90516","1074","7066","1173","30","53","1574","170","122","216","813","1031","2261","1316","10","25","2251","1317"
"0500000US24017","Charles County, Maryland","156118","*****","71819","1496","66380","2443","707","410","5477","379","0","195","1012","595","10723","2660","793","701","9930","2643"
"0500000US24021","Frederick County, Maryland","245322","*****","198982","2128","22079","1281","470","304","11222","930","267","331","4264","1952","8038","1711","1133","573","6905","1601"
"0500000US24025","Harford County, Maryland","250290","*****","199018","2009","35009","2166","570","348","7398","1020","0","195","1976","1074","6319","1541","884","831","5435","1462"
"0500000US24027","Howard County, Maryland","313414","*****","183413","1994","56464","2348","683","504","55194","1346","70","102","4131","1521","13459","2708","1259","740","12200","2713"
"0500000US24031","Montgomery County, Maryland","1040116","*****","564151","7538","186896","3314","3420","1746","156974","2583","429","293","88529","8011","39717","3936","7009","2004","32708","3750"
"0500000US24033","Prince George's County, Maryland","909535","*****","154895","4452","569476","4893","3278","1372","39726","1179","416","291","117208","6326","24536","3013","2684","1193","21852","2787"
"0500000US24037","St. Mary's County, Maryland","111413","*****","88245","554","16000","1479","32","62","3584","440","0","195","401","485","3151","1401","0","195","3151","1401"
"0500000US24043","Washington County, Maryland","149585","*****","123543","786","15442","1962","178","136","2642","619","27","52","2184","1135","5569","1896","305","347","5264","1869"
"0500000US24045","Wicomico County, Maryland","102370","*****","69912","770","24470","1223","355","454","3373","565","0","195","816","751","3444","1274","313","559","3131","1226"
"0500000US24510","Baltimore city, Maryland","621849","*****","193032","2686","382922","3713","952","572","16894","922","381","302","9629","2623","18039","3683","1250","767","16789","3576"
"0500000US25001","Barnstable County, Massachusetts","214333","*****","198849","1317","5652","752","726","530","3412","379","0","200","1793","1107","3901","1119","89","138","3812","1138"
"0500000US25003","Berkshire County, Massachusetts","127828","*****","116652","1066","3826","686","309","236","2234","239","100","120","2065","869","2642","923","185","217","2457","851"
"0500000US25005","Bristol County, Massachusetts","556772","*****","475548","3145","20828","2161","143","129","12099","1316","305","398","32765","3573","15084","2542","3488","1350","11596","2092"
"0500000US25009","Essex County, Massachusetts","776043","*****","620715","5723","28941","2511","2033","903","28994","910","85","139","70952","6559","24323","4876","4626","1811","19697","4391"
"0500000US25011","Franklin County, Massachusetts","70601","*****","66070","479","1954","759","326","257","321","360","0","200","830","435","1100","677","214","273","886","546"
"0500000US25013","Hampden County, Massachusetts","470690","*****","382969","4884","40091","2094","1319","583","10252","1020","75","126","23144","4605","12840","2721","2570","1456","10270","2241"
"0500000US25015","Hampshire County, Massachusetts","161292","*****","142184","1205","4459","804","536","437","8763","675","0","200","1508","1004","3842","1124","418","384","3424","1057"
"0500000US25017","Middlesex County, Massachusetts","1585139","*****","1239864","5842","80531","2879","1938","749","177513","3464","494","374","40408","6552","44391","3784","6594","1700","37797","3728"
"0500000US25021","Norfolk County, Massachusetts","696023","*****","551206","2963","46734","1559","330","278","72767","1702","33","58","10863","2922","14090","2390","1569","1119","12521","2214"
"0500000US25023","Plymouth County, Massachusetts","510393","*****","429089","3419","48665","3242","162","219","6975","901","0","200","14513","3998","10989","1805","1547","788","9442","1769"
"0500000US25025","Suffolk County, Massachusetts","778121","*****","431912","5672","174007","5979","1384","610","68587","1231","153","141","57107","5676","44971","5276","5639","1461","39332","5079"
"0500000US25027","Worcester County, Massachusetts","818963","*****","694255","4342","40226","2557","1335","633","38787","1598","165","213","24534","4069","19661","3228","3734","1825","15927","2609"
"0500000US26005","Allegan County, Michigan","114625","*****","107537","956","1449","806","636","416","485","297","120","207","1259","705","3139","866","446","435","2693","810"
"0500000US26017","Bay County, Michigan","105659","*****","99946","504","1768","576","281","237","760","197","0","167","417","420","2487","560","33","57","2454","553"
"0500000US26021","Berrien County, Michigan","154636","*****","121302","977","22875","1094","321","260","3189","339","98","156","2006","630","4845","1413","102","90","4743","1406"
"0500000US26025","Calhoun County, Michigan","134314","*****","110510","681","14086","1116","1172","237","2719","484","169","253","357","271","5301","1200","773","618","4528","1098"
"0500000US26037","Clinton County, Michigan","77390","*****","72677","402","1203","336","73","90","1202","277","0","167","140","227","2095","633","55","78","2040","594"
"0500000US26045","Eaton County, Michigan","108801","*****","93877","788","7291","703","595","344","2443","205","0","167","2106","749","2489","920","261","202","2228","896"
"0500000US26049","Genesee County, Michigan","410849","*****","308385","942","80489","2603","854","431","4672","634","0","167","2083","962","14366","3016","527","442","13839","2951"
"0500000US26055","Grand Traverse County, Michigan","91636","*****","85988","735","1181","766","1171","733","756","319","261","440","404","332","1875","821","74","145","1801","817"
"0500000US26065","Ingham County, Michigan","286085","*****","212669","1843","31097","2285","979","363","18294","927","114","139","5990","1726","16942","2870","2554","1455","14388","2464"
"0500000US26073","Isabella County, Michigan","70698","*****","62694","304","2124","161","2558","508","1558","321","0","167","280","169","1484","614","153","167","1331","565"
"0500000US26075","Jackson County, Michigan","159494","*****","139227","666","13549","956","488","310","1343","350","0","167","1071","662","3816","1028","216","173","3600","999"
"0500000US26077","Kalamazoo County, Michigan","260263","*****","210977","1549","28564","2319","942","470","6038","856","0","167","1394","688","12348","2094","520","476","11828","2157"
"0500000US26081","Kent County, Michigan","636369","*****","507666","4785","61611","2897","2400","1452","17945","997","149","140","21833","4489","24765","3386","1950","767","22815","3258"
"0500000US26087","Lapeer County, Michigan","88373","*****","84421","767","1151","371","234","195","71","112","81","147","492","601","1923","522","319","335","1604","393"
"0500000US26091","Lenawee County, Michigan","98573","*****","90671","1044","2738","906","794","295","360","224","245","353","1425","909","2340","631","188","189","2152","637"
"0500000US26093","Livingston County, Michigan","187316","*****","179668","784","1212","320","462","377","1732","449","296","444","1077","566","2869","737","446","409","2423","625"
"0500000US26099","Macomb County, Michigan","864840","*****","709097","2136","96470","2466","2696","716","32188","1698","175","213","3773","1643","20441","3102","1698","668","18743","3139"
"0500000US26103","Marquette County, Michigan","67215","*****","62598","268","1211","209","586","319","349","228","13","21","342","288","2116","410","74","82","2042","407"
"0500000US26111","Midland County, Michigan","83632","*****","78064","477","1177","484","243","245","1611","467","277","223","586","386","1674","601","317","300","1357","532"
"0500000US26115","Monroe County, Michigan","149568","*****","141703","321","3277","604","176","138","1144","226","45","81","381","240","2842","655","136","155","2706","623"
"0500000US26121","Muskegon County, Michigan","172790","*****","139335","924","23975","1116","1312","510","617","302","103","147","991","560","6457","1435","896","704","5561","1320"
"0500000US26125","Oakland County, Michigan","1242304","*****","937743","2922","174879","2977","4311","1495","84949","1420","137","232","10278","2434","30007","3462","1886","988","28121","3274"
"0500000US26139","Ottawa County, Michigan","279955","*****","251024","3021","3814","810","965","531","8315","788","0","167","9165","3082","6672","1435","1262","742","5410","1257"
"0500000US26145","Saginaw County, Michigan","193307","*****","144418","1582","34507","2468","506","285","2355","448","0","167","3269","1295","8252","2588","962","570","7290","2534"
"0500000US26147","St. Clair County, Michigan","159875","*****","149328","956","3178","734","209","130","1332","170","0","167","827","522","5001","1138","471","372","4530","999"
"0500000US26155","Shiawassee County, Michigan","68619","*****","65964","474","250","210","337","260","328","171","64","101","593","489","1083","415","44","76","1039","390"
"0500000US26159","Van Buren County, Michigan","75077","*****","64916","1210","2400","454","429","226","511","84","0","167","3089","1071","3732","906","892","710","2840","767"
"0500000US26161","Washtenaw County, Michigan","358880","*****","263224","1859","44740","2046","1703","966","32009","1392","371","328","2815","1160","14018","2603","804","460","13214","2493"
"0500000US26163","Wayne County, Michigan","1759335","*****","941967","4760","688219","2634","4534","931","56669","2229","419","333","32132","4911","35395","3611","4918","1711","30477","3007"
"0500000US27003","Anoka County, Minnesota","344151","*****","292650","1910","18135","1555","2585","918","14800","814","169","206","4329","1658","11483","2255","720","421","10763","2182"
"0500000US27013","Blue Earth County, Minnesota","65787","*****","60189","220","2220","512","266","79","1133","495","0","143","268","174","1711","708","25","46","1686","712"
"0500000US27019","Carver County, Minnesota","98741","*****","91760","571","1737","553","115","118","2242","545","0","143","414","342","2473","672","0","143","2473","672"
"0500000US27037","Dakota County, Minnesota","414686","*****","342805","3224","21733","2121","1346","768","19698","1153","142","212","12988","3231","15974","2833","1685","1076","14289","2661"
"0500000US27053","Hennepin County, Minnesota","1223149","*****","898311","3934","158005","3485","6709","1316","86482","2412","95","117","32097","3986","41450","3625","2958","1216","38492","3697"
"0500000US27109","Olmsted County, Minnesota","151436","*****","128394","1125","7781","1570","710","794","9544","596","83","134","1251","786","3673","1711","450","433","3223","1617"
"0500000US27123","Ramsey County, Minnesota","538133","*****","368423","3076","62146","2338","2761","884","74309","2636","181","102","7671","2458","22642","3600","938","424","21704","3529"
"0500000US27131","Rice County, Minnesota","65400","*****","57741","1032","2229","771","439","355","1832","739","0","143","2029","1058","1130","483","150","221","980","440"
"0500000US27137","St. Louis County, Minnesota","200431","*****","184955","385","2865","834","2634","868","2358","326","175","208","480","305","6964","1315","101","91","6863","1307"
"0500000US27139","Scott County, Minnesota","141660","*****","119510","1271","3959","904","1015","259","9032","645","9","14","3416","1364","4719","1144","70","128","4649","1148"
"0500000US27141","Sherburne County, Minnesota","91705","*****","85930","601","1789","678","493","269","1552","143","0","143","366","384","1575","844","0","143","1575","844"
"0500000US27145","Stearns County, Minnesota","154708","*****","139403","1021","6753","560","375","191","3115","469","19","35","1913","1107","3130","960","295","260","2835","943"
"0500000US27163","Washington County, Minnesota","251597","*****","216760","1496","10396","1210","1073","590","13691","1117","0","143","1051","647","8626","2170","1819","1241","6807","1601"
"0500000US27171","Wright County, Minnesota","131311","*****","123820","938","1130","780","240","275","1560","973","42","87","1582","874","2937","1283","205","237","2732","1246"
"0500000US28033","DeSoto County, Mississippi","173323","*****","120169","1284","44477","1162","179","208","2754","293","38","68","2149","1008","3557","1279","788","674","2769","1063"
"0500000US28047","Harrison County, Mississippi","201410","*****","137699","1728","47881","1867","1309","481","6733","411","70","114","2614","1706","5104","1621","367","474","4737","1582"
"0500000US28049","Hinds County, Mississippi","242891","*****","63876","1112","172912","661","210","248","2331","60","0","207","2675","1358","887","460","81","101","806","447"
"0500000US28059","Jackson County, Mississippi","141425","*****","99046","1548","30512","1061","697","287","3539","516","0","207","3979","2038","3652","1712","444","517","3208","1617"
"0500000US28089","Madison County, Mississippi","103465","*****","59159","632","39744","199","202","99","2575","90","30","52","1293","596","462","359","87","136","375","328"
"0500000US28121","Rankin County, Mississippi","149039","*****","114034","715","30028","740","90","113","1523","521","235","359","946","819","2183","903","196","310","1987","854"
"0500000US29019","Boone County, Missouri","174974","*****","141836","1335","15701","1287","530","522","7069","877","310","319","1848","1337","7680","1641","450","519","7230","1605"
"0500000US29021","Buchanan County, Missouri","89100","*****","78540","742","6138","758","517","538","605","655","26","43","622","509","2652","1080","352","241","2300","1097"
"0500000US29031","Cape Girardeau County, Missouri","78572","*****","69128","494","6115","1324","133","170","873","453","0","182","0","182","2323","1227","216","384","2107","1118"
"0500000US29037","Cass County, Missouri","101603","*****","93401","603","4334","523","719","424","991","435","0","182","332","264","1826","759","132","182","1694","772"
"0500000US29043","Christian County, Missouri","83279","*****","79273","585","335","440","360","326","752","115","0","182","607","559","1952","520","145","236","1807","433"
"0500000US29047","Clay County, Missouri","235637","*****","202683","1602","13340","1575","2035","670","5902","624","0","182","3574","1294","8103","1565","748","427","7355","1517"
"0500000US29051","Cole County, Missouri","76720","*****","64765","365","8668","922","539","454","1088","112","0","182","27","48","1633","696","0","182","1633","696"
"0500000US29071","Franklin County, Missouri","102426","*****","97677","422","1189","528","0","182","432","473","0","182","1111","396","2017","728","339","440","1678","588"
"0500000US29077","Greene County, Missouri","288072","*****","259717","1306","10430","1085","1367","504","5565","938","93","150","3386","1240","7514","1462","544","349","6970","1515"
"0500000US29095","Jackson County, Missouri","687623","*****","459654","3656","163341","2547","2206","827","11837","1022","1878","352","28278","3626","20429","2984","2849","1178","17580","2686"
"0500000US29097","Jasper County, Missouri","118596","*****","108396","687","1554","976","1381","817","1634","144","108","190","671","561","4852","1240","131","142","4721","1232"
"0500000US29099","Jefferson County, Missouri","224124","*****","215144","873","2909","713","584","520","2027","365","0","182","118","113","3342","1127","408","453","2934","1006"
"0500000US29165","Platte County, Missouri","96096","*****","83615","553","7106","430","348","473","2322","537","18","35","249","294","2438","907","95","152","2343","927"
"0500000US29183","St. Charles County, Missouri","385590","*****","345403","1770","16002","1562","877","502","9205","993","235","198","3662","1801","10206","1858","1035","824","9171","1684"
"0500000US29189","St. Louis County, Missouri","1003362","*****","691396","2591","236786","3564","1855","1005","42835","1137","519","331","5692","2087","24279","4017","1489","886","22790","3773"
"0500000US29510","St. Louis city, Missouri","315685","*****","147897","1415","147176","1358","507","407","9152","1317","521","869","1898","1062","8534","1749","706","745","7828","1634"
"0500000US30013","Cascade County, Montana","82278","*****","71830","588","1122","516","3745","822","777","310","32","71","1092","681","3680","1087","120","128","3560","1080"
"0500000US30029","Flathead County, Montana","96165","*****","90344","803","282","349","1103","458","800","345","31","61","1528","858","2077","710","71","95","2006","692"
"0500000US30031","Gallatin County, Montana","100739","*****","94575","977","294","310","829","444","1947","566","0","165","1504","1029","1590","625","0","165","1590","625"
"0500000US30049","Lewis and Clark County, Montana","66418","*****","62481","340","61","102","1800","796","347","269","391","450","71","109","1267","718","52","81","1215","709"
"0500000US30063","Missoula County, Montana","114181","*****","104696","715","841","198","2784","1043","2203","440","0","165","201","198","3456","1370","0","165","3456","1370"
"0500000US30111","Yellowstone County, Montana","157048","*****","142882","912","1008","501","7177","941","1316","546","0","165","808","738","3857","1205","183","251","3674","1173"
"0500000US31055","Douglas County, Nebraska","550064","*****","437160","3639","62117","2006","4107","1330","18490","1103","186","175","12962","3426","15042","2441","1350","804","13692","2417"
"0500000US31109","Lancaster County, Nebraska","306468","*****","265865","1834","12368","1451","1690","823","11954","1012","316","409","4262","1783","10013","2162","514","340","9499","2129"
"0500000US31153","Sarpy County, Nebraska","175692","*****","155601","1169","7197","1103","904","419","4635","586","272","459","1338","710","5745","1365","562","377","5183","1267"
"0500000US32003","Clark County, Nevada","2114801","*****","1314736","12136","232104","4669","16922","2909","204801","3732","14568","1503","221830","10308","109840","6874","19301","3353","90539","6444"
"0500000US32031","Washoe County, Nevada","446903","*****","354181","6099","10071","943","6361","1069","22612","1818","3112","280","29203","5923","21363","3017","4255","1498","17108","2421"
"0500000US33005","Cheshire County, New Hampshire","75909","*****","71947","269","608","174","125","142","1326","687","21","41","92","129","1790","692","0","184","1790","692"
"0500000US33009","Grafton County, New Hampshire","89320","*****","82376","417","503","307","436","409","4046","513","0","184","258","203","1701","521","144","148","1557","511"
"0500000US33011","Hillsborough County, New Hampshire","406678","*****","370671","1621","11845","1732","286","245","15626","1072","175","196","1343","701","6732","1575","325","207","6407","1549"
"0500000US33013","Merrimack County, New Hampshire","147994","*****","140431","562","2191","291","232","286","2398","823","0","184","417","369","2325","837","56","78","2269","845"
"0500000US33015","Rockingham County, New Hampshire","301777","*****","286085","1115","2247","474","20","37","6170","791","0","184","2402","1035","4853","842","131","156","4722","827"
"0500000US33017","Strafford County, New Hampshire","126825","*****","117957","565","1736","522","81","95","3821","710","0","184","885","550","2345","843","283","480","2062","730"
"0500000US34001","Atlantic County, New Jersey","274219","*****","185429","4246","40528","2579","715","334","21961","1352","176","219","13868","4119","11542","2979","4090","1616","7452","2605"
"0500000US34003","Bergen County, New Jersey","938506","*****","656493","6606","57051","2533","1705","459","153112","2041","910","785","49281","6601","19954","3133","4649","1365","15305","2924"
"0500000US34005","Burlington County, New Jersey","450226","*****","324433","2233","73811","2950","606","334","23011","1263","0","197","10436","2309","17929","3119","1271","603","16658","2990"
"0500000US34007","Camden County, New Jersey","510923","*****","323313","6041","95542","2710","933","748","29533","1165","184","220","41511","6266","19907","3595","5075","1877","14832","3429"
"0500000US34009","Cape May County, New Jersey","94727","*****","86752","776","4864","391","0","197","1368","23","0","197","716","444","1027","605","322","361","705","433"
"0500000US37025","Cabarrus County, North Carolina","196762","*****","139854","1895","35165","1304","797","833","6041","390","0","200","10881","1920","4024","1888","1560","1669","2464","956"
"0500000US37027","Caldwell County, North Carolina","81287","*****","72676","808","3805","854","619","524","765","489","47","82","2773","806","602","486","83","144","519","464"
"0500000US37031","Carteret County, North Carolina","68879","*****","61821","406","4528","223","181","134","1145","45","0","200","350","318","854","292","45","74","809","281"
"0500000US37035","Catawba County, North Carolina","155056","*****","121283","1549","13471","900","245","228","6715","324","0","200","10879","1932","2463","1004","253","439","2210","942"
"0500000US37037","Chatham County, North Carolina","70928","*****","57362","1193","8085","1052","0","200","1069","450","147","194","1943","1107","2322","1185","163","193","2159","1175"
"0500000US37045","Cleveland County, North Carolina","96879","*****","72946","804","20371","730","113","159","916","420","0","200","1148","805","1385","866","0","200","1385","866"
"0500000US37049","Craven County, North Carolina","103451","*****","72352","1862","23270","1257","1636","1725","2943","348","0","200","1391","855","1859","958","204","230","1655","921"
"0500000US37051","Cumberland County, North Carolina","323838","*****","166701","2433","117465","2268","4855","694","7789","979","800","280","8023","1980","18205","2439","1088","657","17117","2352"
"0500000US37057","Davidson County, North Carolina","164622","*****","141594","1533","16002","421","1187","141","2609","105","0","200","2091","1458","1139","540","114","203","1025","529"
"0500000US37063","Durham County, North Carolina","300952","*****","151160","3880","112622","2342","1043","428","14971","554","0","200","11404","3477","9752","2503","2066","1527","7686","1789"
"0500000US37067","Forsyth County, North Carolina","369019","*****","243658","3789","95669","1953","1112","458","7926","611","827","654","12705","3922","7122","1447","839","522","6283","1423"
"0500000US37071","Gaston County, North Carolina","213442","*****","164215","1982","34201","1212","888","335","2906","521","416","708","6491","2112","4325","1407","150","154","4175","1401"
"0500000US37081","Guilford County, North Carolina","517600","*****","289723","3436","172835","2605","1633","773","23812","1039","314","419","14077","3445","15206","2812","1713","956","13493","2780"
"0500000US37085","Harnett County, North Carolina","128140","*****","83178","1739","26285","1104","1648","509","1350","513","0","200","11276","1745","4403","1313","399","292","4004","1295"
"0500000US37089","Henderson County, North Carolina","112655","*****","100021","2889","3708","1076","208","305","1389","383","0","200","5237","2890","2092","1164","32","54","2060","1161"
"0500000US37097","Iredell County, North Carolina","169866","*****","138105","1792","21451","655","609","464","4317","378","0","200","3603","1831","1781","676","87","159","1694","641"
"0500000US37101","Johnston County, North Carolina","185660","*****","146870","2431","30183","1931","466","579","1088","369","0","200","2485","1263","4568","1776","1446","1221","3122","1266"
"0500000US37109","Lincoln County, North Carolina","81035","*****","70924","880","4615","787","181","180","200","221","0","200","2848","1173","2267","1237","607","625","1660","984"
"0500000US37119","Mecklenburg County, North Carolina","1034070","*****","587112","5673","320209","4001","3447","1064","57115","1619","119","145","39567","6101","26501","3977","2684","944","23817","3878"
"0500000US37125","Moore County, North Carolina","94352","*****","78410","359","12689","179","907","380","1416","108","0","200","241","212","689","478","18","32","671","480"
"0500000US37127","Nash County, North Carolina","93919","*****","49193","883","37342","1297","329","307","848","801","183","257","3029","1333","2995","1298","906","481","2089","1250"
"0500000US37129","New Hanover County, North Carolina","220358","*****","178674","1635","32417","544","234","278","3601","629","108","137","2164","1616","3160","796","114","181","3046","772"
"0500000US37133","Onslow County, North Carolina","186311","*****","137859","2481","26337","2502","827","542","4280","1326","33","50","3301","1614","13674","3253","2135","1314","11539","2727"
"0500000US37135","Orange County, North Carolina","141354","*****","104825","1942","17154","1027","885","558","10854","707","31","60","4528","1994","3077","1023","487","237","2590","1036"
